,Unnamed: 0,date,hour,energy_kWh,temperature,humidity,pressure,weather,dayofweek,dayofmonth,days_from_start,hours_from_start,weekend,building_id,HouseType,Facing,RUs
9408,9408,2017/7/26,0,0.32,16.3,87,101.55,Clear,5,26,392,9408,1,Residential_10,special,South,0
9409,9409,2017/7/26,1,0.29,16.0,82,101.55,Clear,5,26,392,9409,1,Residential_10,special,South,0
9410,9410,2017/7/26,2,0.23,15.4,82,101.56,Clear,5,26,392,9410,1,Residential_10,special,South,0
9411,9411,2017/7/26,3,0.23,15.1,77,101.59,Clear,5,26,392,9411,1,Residential_10,special,South,0
9412,9412,2017/7/26,4,0.23,14.3,81,101.61,Clear,5,26,392,9412,1,Residential_10,special,South,0
9413,9413,2017/7/26,5,0.24,13.9,87,101.67,Clear,5,26,392,9413,1,Residential_10,special,South,0
9414,9414,2017/7/26,6,0.38,14.9,84,101.7,Clear,5,26,392,9414,1,Residential_10,special,South,0
9415,9415,2017/7/26,7,0.25,16.3,79,101.75,Mainly Clear,5,26,392,9415,1,Residential_10,special,South,0
9416,9416,2017/7/26,8,0.35,18.1,70,101.78,Mainly Clear,5,26,392,9416,1,Residential_10,special,South,0
9417,9417,2017/7/26,9,0.26,19.9,65,101.76,Mainly Clear,5,26,392,9417,1,Residential_10,special,South,0
9418,9418,2017/7/26,10,0.23,21.6,59,101.75,Mostly Cloudy,5,26,392,9418,1,Residential_10,special,South,0
9419,9419,2017/7/26,11,0.3,22.3,56,101.73,Mostly Cloudy,5,26,392,9419,1,Residential_10,special,South,0
9420,9420,2017/7/26,12,0.23,22.8,55,101.72,Mostly Cloudy,5,26,392,9420,1,Residential_10,special,South,0
9421,9421,2017/7/26,13,2.45,23.4,52,101.69,Mostly Cloudy,5,26,392,9421,1,Residential_10,special,South,0
9422,9422,2017/7/26,14,0.72,22.2,57,101.7,Mostly Cloudy,5,26,392,9422,1,Residential_10,special,South,0
9423,9423,2017/7/26,15,0.64,24.4,50,101.68,Mostly Cloudy,5,26,392,9423,1,Residential_10,special,South,0
9424,9424,2017/7/26,16,0.55,25.2,47,101.6,Mostly Cloudy,5,26,392,9424,1,Residential_10,special,South,0
9425,9425,2017/7/26,17,1.68,24.3,52,101.56,Mostly Cloudy,5,26,392,9425,1,Residential_10,special,South,0
9426,9426,2017/7/26,18,1.96,22.4,55,101.55,Mostly Cloudy,5,26,392,9426,1,Residential_10,special,South,0
9427,9427,2017/7/26,19,2.09,22.1,54,101.53,Mostly Cloudy,5,26,392,9427,1,Residential_10,special,South,0
9428,9428,2017/7/26,20,1.93,19.3,66,101.51,Mostly Cloudy,5,26,392,9428,1,Residential_10,special,South,0
9429,9429,2017/7/26,21,0.78,17.7,74,101.53,Mostly Cloudy,5,26,392,9429,1,Residential_10,special,South,0
9430,9430,2017/7/26,22,0.5,17.5,74,101.54,Mainly Clear,5,26,392,9430,1,Residential_10,special,South,0
9431,9431,2017/7/26,23,0.42,17.0,75,101.56,Mainly Clear,5,26,392,9431,1,Residential_10,special,South,0
9432,9432,2017/7/27,0,0.36,15.9,77,101.59,Mainly Clear,6,27,393,9432,1,Residential_10,special,South,0
9433,9433,2017/7/27,1,0.28,15.7,76,101.63,Mostly Cloudy,6,27,393,9433,1,Residential_10,special,South,0
9434,9434,2017/7/27,2,0.23,15.2,79,101.65,Mostly Cloudy,6,27,393,9434,1,Residential_10,special,South,0
9435,9435,2017/7/27,3,0.23,14.2,84,101.66,Mostly Cloudy,6,27,393,9435,1,Residential_10,special,South,0
9436,9436,2017/7/27,4,0.23,13.8,89,101.7,Mainly Clear,6,27,393,9436,1,Residential_10,special,South,0
9437,9437,2017/7/27,5,0.24,13.6,90,101.79,Mainly Clear,6,27,393,9437,1,Residential_10,special,South,0
9438,9438,2017/7/27,6,0.22,14.4,86,101.82,Mainly Clear,6,27,393,9438,1,Residential_10,special,South,0
9439,9439,2017/7/27,7,0.36,15.3,80,101.87,Cloudy,6,27,393,9439,1,Residential_10,special,South,0
9440,9440,2017/7/27,8,1.56,16.1,77,101.91,Cloudy,6,27,393,9440,1,Residential_10,special,South,0
9441,9441,2017/7/27,9,0.46,17.1,74,101.94,Cloudy,6,27,393,9441,1,Residential_10,special,South,0
9442,9442,2017/7/27,10,0.27,18.0,69,101.97,Cloudy,6,27,393,9442,1,Residential_10,special,South,0
9443,9443,2017/7/27,11,0.46,20.4,59,101.99,Cloudy,6,27,393,9443,1,Residential_10,special,South,0
9444,9444,2017/7/27,12,0.47,21.0,56,101.99,Cloudy,6,27,393,9444,1,Residential_10,special,South,0
9445,9445,2017/7/27,13,0.49,21.8,54,101.99,Mainly Clear,6,27,393,9445,1,Residential_10,special,South,0
9446,9446,2017/7/27,14,0.34,22.3,54,101.94,Mainly Clear,6,27,393,9446,1,Residential_10,special,South,0
9447,9447,2017/7/27,15,0.23,22.7,53,101.92,Mainly Clear,6,27,393,9447,1,Residential_10,special,South,0
9448,9448,2017/7/27,16,0.24,22.2,52,101.87,Clear,6,27,393,9448,1,Residential_10,special,South,0
9449,9449,2017/7/27,17,0.27,21.7,55,101.85,Clear,6,27,393,9449,1,Residential_10,special,South,0
9450,9450,2017/7/27,18,0.31,20.3,58,101.83,Clear,6,27,393,9450,1,Residential_10,special,South,0
9451,9451,2017/7/27,19,0.46,18.8,62,101.81,Clear,6,27,393,9451,1,Residential_10,special,South,0
9452,9452,2017/7/27,20,0.43,16.8,68,101.8,Clear,6,27,393,9452,1,Residential_10,special,South,0
9453,9453,2017/7/27,21,0.4,16.2,70,101.83,Clear,6,27,393,9453,1,Residential_10,special,South,0
9454,9454,2017/7/27,22,0.28,14.9,76,101.8,Clear,6,27,393,9454,1,Residential_10,special,South,0
9455,9455,2017/7/27,23,0.44,14.8,80,101.81,Clear,6,27,393,9455,1,Residential_10,special,South,0
9456,9456,2017/7/28,0,0.41,14.3,81,101.81,Clear,0,28,394,9456,1,Residential_10,special,South,0
9457,9457,2017/7/28,1,0.29,13.7,81,101.83,Clear,0,28,394,9457,1,Residential_10,special,South,0
9458,9458,2017/7/28,2,0.22,13.2,81,101.85,Clear,0,28,394,9458,1,Residential_10,special,South,0
9459,9459,2017/7/28,3,0.23,12.8,83,101.85,Clear,0,28,394,9459,1,Residential_10,special,South,0
9460,9460,2017/7/28,4,0.23,12.8,83,101.87,Mainly Clear,0,28,394,9460,1,Residential_10,special,South,0
9461,9461,2017/7/28,5,0.23,12.3,86,101.9,Mainly Clear,0,28,394,9461,1,Residential_10,special,South,0
9462,9462,2017/7/28,6,0.4,14.6,80,101.9,Mainly Clear,0,28,394,9462,1,Residential_10,special,South,0
9463,9463,2017/7/28,7,0.39,15.2,79,101.93,Mainly Clear,0,28,394,9463,1,Residential_10,special,South,0
9464,9464,2017/7/28,8,0.27,17.0,73,101.94,Mainly Clear,0,28,394,9464,1,Residential_10,special,South,0
9465,9465,2017/7/28,9,0.28,17.8,69,101.93,Mainly Clear,0,28,394,9465,1,Residential_10,special,South,0
9466,9466,2017/7/28,10,0.31,17.7,76,101.92,Clear,0,28,394,9466,1,Residential_10,special,South,0
9467,9467,2017/7/28,11,0.29,17.8,77,101.89,Clear,0,28,394,9467,1,Residential_10,special,South,0
9468,9468,2017/7/28,12,0.5,19.1,73,101.85,Clear,0,28,394,9468,1,Residential_10,special,South,0
9469,9469,2017/7/28,13,0.31,20.1,72,101.82,Clear,0,28,394,9469,1,Residential_10,special,South,0
9470,9470,2017/7/28,14,0.44,21.8,59,101.79,Clear,0,28,394,9470,1,Residential_10,special,South,0
9471,9471,2017/7/28,15,1.01,21.3,59,101.77,Clear,0,28,394,9471,1,Residential_10,special,South,0
9472,9472,2017/7/28,16,0.47,21.7,61,101.73,Mainly Clear,0,28,394,9472,1,Residential_10,special,South,0
9473,9473,2017/7/28,17,0.6,22.0,60,101.69,Mainly Clear,0,28,394,9473,1,Residential_10,special,South,0
9474,9474,2017/7/28,18,1.53,22.0,60,101.67,Mainly Clear,0,28,394,9474,1,Residential_10,special,South,0
9475,9475,2017/7/28,19,0.67,21.7,56,101.65,Mainly Clear,0,28,394,9475,1,Residential_10,special,South,0
9476,9476,2017/7/28,20,0.74,20.3,64,101.66,Mainly Clear,0,28,394,9476,1,Residential_10,special,South,0
9477,9477,2017/7/28,21,1.84,18.4,70,101.71,Mainly Clear,0,28,394,9477,1,Residential_10,special,South,0
9478,9478,2017/7/28,22,0.43,17.0,75,101.73,Clear,0,28,394,9478,1,Residential_10,special,South,0
9479,9479,2017/7/28,23,0.43,16.0,77,101.73,Clear,0,28,394,9479,1,Residential_10,special,South,0
9480,9480,2017/7/29,0,0.41,16.0,78,101.76,Clear,1,29,395,9480,1,Residential_10,special,South,0
9481,9481,2017/7/29,1,0.41,15.5,78,101.76,Clear,1,29,395,9481,1,Residential_10,special,South,0
9482,9482,2017/7/29,2,0.35,14.4,85,101.8,Clear,1,29,395,9482,1,Residential_10,special,South,0
9483,9483,2017/7/29,3,0.33,13.9,85,101.84,Clear,1,29,395,9483,1,Residential_10,special,South,0
9484,9484,2017/7/29,4,0.31,13.3,85,101.85,Clear,1,29,395,9484,1,Residential_10,special,South,0
9485,9485,2017/7/29,5,0.32,12.8,85,101.89,Clear,1,29,395,9485,1,Residential_10,special,South,0
9486,9486,2017/7/29,6,0.51,14.4,81,101.93,Clear,1,29,395,9486,1,Residential_10,special,South,0
9487,9487,2017/7/29,7,0.84,15.9,72,101.98,Clear,1,29,395,9487,1,Residential_10,special,South,0
9488,9488,2017/7/29,8,0.28,17.2,67,102.0,Clear,1,29,395,9488,1,Residential_10,special,South,0
9489,9489,2017/7/29,9,0.41,18.8,63,102.03,Clear,1,29,395,9489,1,Residential_10,special,South,0
9490,9490,2017/7/29,10,0.3,20.6,54,102.05,Clear,1,29,395,9490,1,Residential_10,special,South,0
9491,9491,2017/7/29,11,0.24,21.0,50,102.05,Clear,1,29,395,9491,1,Residential_10,special,South,0
9492,9492,2017/7/29,12,1.64,22.3,46,102.04,Clear,1,29,395,9492,1,Residential_10,special,South,0
9493,9493,2017/7/29,13,0.37,23.0,45,102.04,Clear,1,29,395,9493,1,Residential_10,special,South,0
9494,9494,2017/7/29,14,0.28,24.5,40,102.02,Clear,1,29,395,9494,1,Residential_10,special,South,0
9495,9495,2017/7/29,15,0.28,24.8,41,101.98,Clear,1,29,395,9495,1,Residential_10,special,South,0
9496,9496,2017/7/29,16,0.25,25.1,38,101.95,Mainly Clear,1,29,395,9496,1,Residential_10,special,South,0
9497,9497,2017/7/29,17,0.99,25.3,33,101.9,Mainly Clear,1,29,395,9497,1,Residential_10,special,South,0
9498,9498,2017/7/29,18,0.93,24.4,38,101.88,Mainly Clear,1,29,395,9498,1,Residential_10,special,South,0
9499,9499,2017/7/29,19,2.46,22.6,50,101.9,Mainly Clear,1,29,395,9499,1,Residential_10,special,South,0
9500,9500,2017/7/29,20,0.29,19.9,61,101.93,Mainly Clear,1,29,395,9500,1,Residential_10,special,South,0
9501,9501,2017/7/29,21,0.53,19.1,70,101.97,Mainly Clear,1,29,395,9501,1,Residential_10,special,South,0
9502,9502,2017/7/29,22,0.34,18.1,73,101.99,Mainly Clear,1,29,395,9502,1,Residential_10,special,South,0
9503,9503,2017/7/29,23,0.38,17.4,77,102.02,Mainly Clear,1,29,395,9503,1,Residential_10,special,South,0
9504,9504,2017/7/30,0,0.37,16.4,82,102.06,Mainly Clear,2,30,396,9504,1,Residential_10,special,South,0
9505,9505,2017/7/30,1,0.35,15.6,86,102.1,Clear,2,30,396,9505,1,Residential_10,special,South,0
9506,9506,2017/7/30,2,0.36,15.3,89,102.12,Clear,2,30,396,9506,1,Residential_10,special,South,0
9507,9507,2017/7/30,3,0.26,16.3,84,102.15,Clear,2,30,396,9507,1,Residential_10,special,South,0
9508,9508,2017/7/30,4,0.25,15.5,87,102.18,Mainly Clear,2,30,396,9508,1,Residential_10,special,South,0
9509,9509,2017/7/30,5,0.27,15.2,88,102.23,Mainly Clear,2,30,396,9509,1,Residential_10,special,South,0
9510,9510,2017/7/30,6,0.26,16.4,85,102.31,Mainly Clear,2,30,396,9510,1,Residential_10,special,South,0
9511,9511,2017/7/30,7,0.23,17.7,78,102.36,Mainly Clear,2,30,396,9511,1,Residential_10,special,South,0
9512,9512,2017/7/30,8,0.35,18.9,72,102.41,Mainly Clear,2,30,396,9512,1,Residential_10,special,South,0
9513,9513,2017/7/30,9,0.29,20.4,68,102.42,Mainly Clear,2,30,396,9513,1,Residential_10,special,South,0
9514,9514,2017/7/30,10,0.52,22.0,60,102.45,Mainly Clear,2,30,396,9514,1,Residential_10,special,South,0
9515,9515,2017/7/30,11,0.69,23.3,58,102.46,Mainly Clear,2,30,396,9515,1,Residential_10,special,South,0
9516,9516,2017/7/30,12,0.49,22.2,63,102.46,Mainly Clear,2,30,396,9516,1,Residential_10,special,South,0
9517,9517,2017/7/30,13,1.91,22.3,60,102.43,Mainly Clear,2,30,396,9517,1,Residential_10,special,South,0
9518,9518,2017/7/30,14,0.48,23.3,53,102.39,Mainly Clear,2,30,396,9518,1,Residential_10,special,South,0
9519,9519,2017/7/30,15,1.27,23.2,53,102.36,Mainly Clear,2,30,396,9519,1,Residential_10,special,South,0
9520,9520,2017/7/30,16,0.38,23.1,55,102.35,Clear,2,30,396,9520,1,Residential_10,special,South,0
9521,9521,2017/7/30,17,0.26,22.4,59,102.33,Clear,2,30,396,9521,1,Residential_10,special,South,0
9522,9522,2017/7/30,18,0.25,21.7,61,102.32,Clear,2,30,396,9522,1,Residential_10,special,South,0
9523,9523,2017/7/30,19,0.26,20.8,70,102.31,Clear,2,30,396,9523,1,Residential_10,special,South,0
9524,9524,2017/7/30,20,0.74,20.4,61,102.33,Clear,2,30,396,9524,1,Residential_10,special,South,0
9525,9525,2017/7/30,21,1.7,18.7,78,102.36,Clear,2,30,396,9525,1,Residential_10,special,South,0
9526,9526,2017/7/30,22,0.58,17.4,83,102.37,Clear,2,30,396,9526,1,Residential_10,special,South,0
9527,9527,2017/7/30,23,0.38,16.7,82,102.38,Clear,2,30,396,9527,1,Residential_10,special,South,0
9528,9528,2017/7/31,0,0.5,15.8,79,102.4,Clear,3,31,397,9528,1,Residential_10,special,South,0
9529,9529,2017/7/31,1,0.48,15.2,80,102.41,Clear,3,31,397,9529,1,Residential_10,special,South,0
9530,9530,2017/7/31,2,0.34,14.4,79,102.44,Clear,3,31,397,9530,1,Residential_10,special,South,0
9531,9531,2017/7/31,3,0.26,14.3,80,102.45,Clear,3,31,397,9531,1,Residential_10,special,South,0
9532,9532,2017/7/31,4,0.26,13.8,80,102.46,Clear,3,31,397,9532,1,Residential_10,special,South,0
9533,9533,2017/7/31,5,0.25,14.3,81,102.49,Clear,3,31,397,9533,1,Residential_10,special,South,0
9534,9534,2017/7/31,6,0.27,15.8,79,102.52,Clear,3,31,397,9534,1,Residential_10,special,South,0
9535,9535,2017/7/31,7,0.58,17.9,69,102.53,Clear,3,31,397,9535,1,Residential_10,special,South,0
9536,9536,2017/7/31,8,0.24,19.8,59,102.54,Clear,3,31,397,9536,1,Residential_10,special,South,0
9537,9537,2017/7/31,9,0.23,20.2,71,102.52,Clear,3,31,397,9537,1,Residential_10,special,South,0
9538,9538,2017/7/31,10,0.23,21.3,65,102.5,Clear,3,31,397,9538,1,Residential_10,special,South,0
9539,9539,2017/7/31,11,0.23,21.5,66,102.46,Clear,3,31,397,9539,1,Residential_10,special,South,0
9540,9540,2017/7/31,12,0.24,21.9,64,102.41,Clear,3,31,397,9540,1,Residential_10,special,South,0
9541,9541,2017/7/31,13,0.37,22.3,63,102.35,Clear,3,31,397,9541,1,Residential_10,special,South,0
9542,9542,2017/7/31,14,3.8,22.8,62,102.31,Clear,3,31,397,9542,1,Residential_10,special,South,0
9543,9543,2017/7/31,15,1.32,23.5,61,102.22,Clear,3,31,397,9543,1,Residential_10,special,South,0
9544,9544,2017/7/31,16,0.81,23.4,62,102.14,Clear,3,31,397,9544,1,Residential_10,special,South,0
9545,9545,2017/7/31,17,0.69,23.7,60,102.1,Clear,3,31,397,9545,1,Residential_10,special,South,0
9546,9546,2017/7/31,18,3.63,22.3,64,102.05,Clear,3,31,397,9546,1,Residential_10,special,South,0
9547,9547,2017/7/31,19,0.82,21.1,70,102.02,Mainly Clear,3,31,397,9547,1,Residential_10,special,South,0
9548,9548,2017/7/31,20,1.66,19.6,74,102.02,Mainly Clear,3,31,397,9548,1,Residential_10,special,South,0
9549,9549,2017/7/31,21,2.6,20.5,66,102.03,Mainly Clear,3,31,397,9549,1,Residential_10,special,South,0
9550,9550,2017/7/31,22,1.0,20.0,72,102.02,Mainly Clear,3,31,397,9550,1,Residential_10,special,South,0
9551,9551,2017/7/31,23,0.49,19.3,80,102.03,Mainly Clear,3,31,397,9551,1,Residential_10,special,South,0
9552,9552,2017/8/1,0,0.5,18.4,86,102.09,Mainly Clear,1,1,398,9552,0,Residential_10,special,South,0
9553,9553,2017/8/1,1,0.38,17.8,89,102.09,Mainly Clear,1,1,398,9553,0,Residential_10,special,South,0
9554,9554,2017/8/1,2,0.32,18.6,86,102.07,Mainly Clear,1,1,398,9554,0,Residential_10,special,South,0
9555,9555,2017/8/1,3,0.26,18.1,80,102.1,Mainly Clear,1,1,398,9555,0,Residential_10,special,South,0
9556,9556,2017/8/1,4,0.25,18.1,83,102.12,Mainly Clear,1,1,398,9556,0,Residential_10,special,South,0
9557,9557,2017/8/1,5,0.26,17.8,83,102.13,Mainly Clear,1,1,398,9557,0,Residential_10,special,South,0
9558,9558,2017/8/1,6,0.26,17.9,83,102.13,Mainly Clear,1,1,398,9558,0,Residential_10,special,South,0
9559,9559,2017/8/1,7,0.45,18.6,79,102.15,Cloudy,1,1,398,9559,0,Residential_10,special,South,0
9560,9560,2017/8/1,8,0.42,19.1,76,102.16,Cloudy,1,1,398,9560,0,Residential_10,special,South,0
9561,9561,2017/8/1,9,2.58,20.0,75,102.14,Cloudy,1,1,398,9561,0,Residential_10,special,South,0
9562,9562,2017/8/1,10,3.51,20.3,72,102.13,Cloudy,1,1,398,9562,0,Residential_10,special,South,0
9563,9563,2017/8/1,11,1.8,20.6,71,102.1,Cloudy,1,1,398,9563,0,Residential_10,special,South,0
9564,9564,2017/8/1,12,0.24,20.9,71,102.06,Cloudy,1,1,398,9564,0,Residential_10,special,South,0
9565,9565,2017/8/1,13,0.36,22.2,65,102.0,Cloudy,1,1,398,9565,0,Residential_10,special,South,0
9566,9566,2017/8/1,14,0.48,22.1,69,101.96,Cloudy,1,1,398,9566,0,Residential_10,special,South,0
9567,9567,2017/8/1,15,0.26,22.3,68,101.89,Cloudy,1,1,398,9567,0,Residential_10,special,South,0
9568,9568,2017/8/1,16,0.34,22.1,68,101.8,Cloudy,1,1,398,9568,0,Residential_10,special,South,0
9569,9569,2017/8/1,17,0.35,22.0,68,101.75,Cloudy,1,1,398,9569,0,Residential_10,special,South,0
9570,9570,2017/8/1,18,0.5,21.5,69,101.71,Cloudy,1,1,398,9570,0,Residential_10,special,South,0
9571,9571,2017/8/1,19,0.62,21.3,68,101.68,Mostly Cloudy,1,1,398,9571,0,Residential_10,special,South,0
9572,9572,2017/8/1,20,1.19,21.2,71,101.68,Mostly Cloudy,1,1,398,9572,0,Residential_10,special,South,0
9573,9573,2017/8/1,21,1.17,20.2,79,101.7,Mostly Cloudy,1,1,398,9573,0,Residential_10,special,South,0
9574,9574,2017/8/1,22,0.68,19.2,83,101.73,Mostly Cloudy,1,1,398,9574,0,Residential_10,special,South,0
9575,9575,2017/8/1,23,0.35,18.4,81,101.74,Mostly Cloudy,1,1,398,9575,0,Residential_10,special,South,0
9576,9576,2017/8/2,0,0.34,19.2,83,101.78,Mostly Cloudy,2,2,399,9576,0,Residential_10,special,South,0
9577,9577,2017/8/2,1,0.28,18.6,88,101.8,Mostly Cloudy,2,2,399,9577,0,Residential_10,special,South,0
9578,9578,2017/8/2,2,0.26,18.3,87,101.81,Mostly Cloudy,2,2,399,9578,0,Residential_10,special,South,0
9579,9579,2017/8/2,3,0.25,18.0,88,101.82,Mostly Cloudy,2,2,399,9579,0,Residential_10,special,South,0
9580,9580,2017/8/2,4,0.25,18.0,86,101.82,Mostly Cloudy,2,2,399,9580,0,Residential_10,special,South,0
9581,9581,2017/8/2,5,0.27,17.7,87,101.84,Mostly Cloudy,2,2,399,9581,0,Residential_10,special,South,0
9582,9582,2017/8/2,6,0.25,17.9,88,101.85,Mostly Cloudy,2,2,399,9582,0,Residential_10,special,South,0
9583,9583,2017/8/2,7,0.58,18.5,84,101.86,Cloudy,2,2,399,9583,0,Residential_10,special,South,0
9584,9584,2017/8/2,8,0.31,19.4,79,101.88,Cloudy,2,2,399,9584,0,Residential_10,special,South,0
9585,9585,2017/8/2,9,0.46,20.3,75,101.87,Cloudy,2,2,399,9585,0,Residential_10,special,South,0
9586,9586,2017/8/2,10,0.47,20.9,72,101.85,Cloudy,2,2,399,9586,0,Residential_10,special,South,0
9587,9587,2017/8/2,11,0.3,21.9,69,101.8,Cloudy,2,2,399,9587,0,Residential_10,special,South,0
9588,9588,2017/8/2,12,0.25,22.1,67,101.76,Cloudy,2,2,399,9588,0,Residential_10,special,South,0
9589,9589,2017/8/2,13,0.26,22.1,67,101.73,Cloudy,2,2,399,9589,0,Residential_10,special,South,0
9590,9590,2017/8/2,14,0.24,22.1,66,101.67,Cloudy,2,2,399,9590,0,Residential_10,special,South,0
9591,9591,2017/8/2,15,0.38,22.1,68,101.59,Cloudy,2,2,399,9591,0,Residential_10,special,South,0
9592,9592,2017/8/2,16,0.36,21.9,68,101.52,Cloudy,2,2,399,9592,0,Residential_10,special,South,0
9593,9593,2017/8/2,17,2.69,21.5,68,101.47,Cloudy,2,2,399,9593,0,Residential_10,special,South,0
9594,9594,2017/8/2,18,1.48,21.7,66,101.41,Cloudy,2,2,399,9594,0,Residential_10,special,South,0
9595,9595,2017/8/2,19,0.52,20.7,71,101.4,Cloudy,2,2,399,9595,0,Residential_10,special,South,0
9596,9596,2017/8/2,20,0.7,21.2,67,101.4,Cloudy,2,2,399,9596,0,Residential_10,special,South,0
9597,9597,2017/8/2,21,0.69,21.2,68,101.44,Cloudy,2,2,399,9597,0,Residential_10,special,South,0
9598,9598,2017/8/2,22,0.35,19.5,79,101.46,Cloudy,2,2,399,9598,0,Residential_10,special,South,0
9599,9599,2017/8/2,23,0.61,19.8,78,101.48,Cloudy,2,2,399,9599,0,Residential_10,special,South,0
9600,9600,2017/8/3,0,0.5,18.5,84,101.48,Cloudy,3,3,400,9600,0,Residential_10,special,South,0
9601,9601,2017/8/3,1,0.31,17.7,88,101.49,Cloudy,3,3,400,9601,0,Residential_10,special,South,0
9602,9602,2017/8/3,2,0.27,17.6,89,101.5,Cloudy,3,3,400,9602,0,Residential_10,special,South,0
9603,9603,2017/8/3,3,0.26,17.6,89,101.51,Cloudy,3,3,400,9603,0,Residential_10,special,South,0
9604,9604,2017/8/3,4,0.27,17.6,87,101.54,Mostly Cloudy,3,3,400,9604,0,Residential_10,special,South,0
9605,9605,2017/8/3,5,0.25,17.1,89,101.55,Mostly Cloudy,3,3,400,9605,0,Residential_10,special,South,0
9606,9606,2017/8/3,6,0.25,17.7,86,101.57,Mostly Cloudy,3,3,400,9606,0,Residential_10,special,South,0
9607,9607,2017/8/3,7,0.37,18.6,82,101.59,Cloudy,3,3,400,9607,0,Residential_10,special,South,0
9608,9608,2017/8/3,8,0.34,19.3,78,101.59,Cloudy,3,3,400,9608,0,Residential_10,special,South,0
9609,9609,2017/8/3,9,0.33,20.2,74,101.57,Cloudy,3,3,400,9609,0,Residential_10,special,South,0
9610,9610,2017/8/3,10,0.72,20.4,74,101.53,Cloudy,3,3,400,9610,0,Residential_10,special,South,0
9611,9611,2017/8/3,11,1.15,21.1,72,101.52,Cloudy,3,3,400,9611,0,Residential_10,special,South,0
9612,9612,2017/8/3,12,2.49,21.9,69,101.47,Cloudy,3,3,400,9612,0,Residential_10,special,South,0
9613,9613,2017/8/3,13,0.28,22.6,67,101.42,Cloudy,3,3,400,9613,0,Residential_10,special,South,0
9614,9614,2017/8/3,14,0.36,22.9,64,101.38,Cloudy,3,3,400,9614,0,Residential_10,special,South,0
9615,9615,2017/8/3,15,0.28,23.3,63,101.29,Cloudy,3,3,400,9615,0,Residential_10,special,South,0
9616,9616,2017/8/3,16,0.27,23.9,60,101.23,Cloudy,3,3,400,9616,0,Residential_10,special,South,0
9617,9617,2017/8/3,17,0.24,23.7,59,101.15,Cloudy,3,3,400,9617,0,Residential_10,special,South,0
9618,9618,2017/8/3,18,0.48,22.8,62,101.08,Cloudy,3,3,400,9618,0,Residential_10,special,South,0
9619,9619,2017/8/3,19,0.92,21.7,65,101.05,Mostly Cloudy,3,3,400,9619,0,Residential_10,special,South,0
9620,9620,2017/8/3,20,1.96,20.6,69,101.04,Mostly Cloudy,3,3,400,9620,0,Residential_10,special,South,0
9621,9621,2017/8/3,21,0.65,20.3,73,101.06,Mostly Cloudy,3,3,400,9621,0,Residential_10,special,South,0
9622,9622,2017/8/3,22,0.46,17.9,88,101.05,Mostly Cloudy,3,3,400,9622,0,Residential_10,special,South,0
9623,9623,2017/8/3,23,0.47,18.8,82,101.1,Mostly Cloudy,3,3,400,9623,0,Residential_10,special,South,0
9624,9624,2017/8/4,0,0.43,17.0,88,101.09,Mostly Cloudy,4,4,401,9624,0,Residential_10,special,South,0
9625,9625,2017/8/4,1,0.3,16.9,88,101.11,Cloudy,4,4,401,9625,0,Residential_10,special,South,0
9626,9626,2017/8/4,2,0.26,16.2,90,101.14,Cloudy,4,4,401,9626,0,Residential_10,special,South,0
9627,9627,2017/8/4,3,0.26,15.8,93,101.15,Cloudy,4,4,401,9627,0,Residential_10,special,South,0
9628,9628,2017/8/4,4,0.28,16.4,91,101.13,Cloudy,4,4,401,9628,0,Residential_10,special,South,0
9629,9629,2017/8/4,5,0.26,16.1,92,101.13,Cloudy,4,4,401,9629,0,Residential_10,special,South,0
9630,9630,2017/8/4,6,0.32,17.6,85,101.15,Cloudy,4,4,401,9630,0,Residential_10,special,South,0
9631,9631,2017/8/4,7,0.79,17.7,88,101.17,Cloudy,4,4,401,9631,0,Residential_10,special,South,0
9632,9632,2017/8/4,8,0.91,18.1,85,101.18,Cloudy,4,4,401,9632,0,Residential_10,special,South,0
9633,9633,2017/8/4,9,0.81,18.8,83,101.18,Cloudy,4,4,401,9633,0,Residential_10,special,South,0
9634,9634,2017/8/4,10,0.99,19.9,77,101.17,Cloudy,4,4,401,9634,0,Residential_10,special,South,0
9635,9635,2017/8/4,11,0.93,20.3,75,101.16,Cloudy,4,4,401,9635,0,Residential_10,special,South,0
9636,9636,2017/8/4,12,0.9,20.4,76,101.14,Cloudy,4,4,401,9636,0,Residential_10,special,South,0
9637,9637,2017/8/4,13,0.8,21.1,73,101.11,Cloudy,4,4,401,9637,0,Residential_10,special,South,0
9638,9638,2017/8/4,14,1.01,21.0,71,101.07,Cloudy,4,4,401,9638,0,Residential_10,special,South,0
9639,9639,2017/8/4,15,0.79,20.6,72,101.04,Cloudy,4,4,401,9639,0,Residential_10,special,South,0
9640,9640,2017/8/4,16,0.36,20.9,70,100.99,Cloudy,4,4,401,9640,0,Residential_10,special,South,0
9641,9641,2017/8/4,17,0.49,20.3,71,100.95,Cloudy,4,4,401,9641,0,Residential_10,special,South,0
9642,9642,2017/8/4,18,1.8,19.9,68,100.93,Cloudy,4,4,401,9642,0,Residential_10,special,South,0
9643,9643,2017/8/4,19,2.48,19.3,75,100.92,Cloudy,4,4,401,9643,0,Residential_10,special,South,0
9644,9644,2017/8/4,20,1.3,19.2,72,100.93,Cloudy,4,4,401,9644,0,Residential_10,special,South,0
9645,9645,2017/8/4,21,0.59,18.4,74,100.96,Cloudy,4,4,401,9645,0,Residential_10,special,South,0
